state,declaration_type,fy_declared,incident_type,incident_begin_date,incident_end_date
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,EM,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,EM,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
GA,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-15T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
FL,DR,2017,Hurricane,2016-10-03T00:00:00Z,2016-10-19T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
NC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-24T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
SC,DR,2017,Hurricane,2016-10-04T00:00:00Z,2016-10-30T00:00:00Z
NV,FM,2017,Fire,2016-10-14T00:00:00Z,2016-10-31T00:00:00Z
CO,FM,2017,Fire,2016-10-17T00:00:00Z,2016-10-26T00:00:00Z
CO,FM,2017,Fire,2016-10-17T00:00:00Z,2016-10-26T00:00:00Z
WI,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-22T00:00:00Z
WI,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-22T00:00:00Z
WI,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-22T00:00:00Z
WI,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-22T00:00:00Z
WI,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-22T00:00:00Z
WI,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-22T00:00:00Z
WI,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-22T00:00:00Z
WI,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-22T00:00:00Z
WI,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-22T00:00:00Z
WI,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-22T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
KS,DR,2017,Severe Storm,2016-09-02T00:00:00Z,2016-09-12T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
IA,DR,2017,Flood,2016-09-21T00:00:00Z,2016-10-03T00:00:00Z
VA,DR,2017,Hurricane,2016-10-07T00:00:00Z,2016-10-15T00:00:00Z
VA,DR,2017,Hurricane,2016-10-07T00:00:00Z,2016-10-15T00:00:00Z
VA,DR,2017,Hurricane,2016-10-07T00:00:00Z,2016-10-15T00:00:00Z
VA,DR,2017,Hurricane,2016-10-07T00:00:00Z,2016-10-15T00:00:00Z
VA,DR,2017,Hurricane,2016-10-07T00:00:00Z,2016-10-15T00:00:00Z
VA,DR,2017,Hurricane,2016-10-07T00:00:00Z,2016-10-15T00:00:00Z
VA,DR,2017,Hurricane,2016-10-07T00:00:00Z,2016-10-15T00:00:00Z
VA,DR,2017,Hurricane,2016-10-07T00:00:00Z,2016-10-15T00:00:00Z
VA,DR,2017,Hurricane,2016-10-07T00:00:00Z,2016-10-15T00:00:00Z
VA,DR,2017,Hurricane,2016-10-07T00:00:00Z,2016-10-15T00:00:00Z
MN,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-24T00:00:00Z
MN,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-24T00:00:00Z
MN,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-24T00:00:00Z
MN,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-24T00:00:00Z
MN,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-24T00:00:00Z
MN,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-24T00:00:00Z
MN,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-24T00:00:00Z
MN,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-24T00:00:00Z
MN,DR,2017,Flood,2016-09-21T00:00:00Z,2016-09-24T00:00:00Z
